First Name,Last Name,Network Provider,Total Data (GB),Age
Brenda,Fischer,Verizon,3.823474,58
James,Perez,T-Mobile,9.355011,46
Austin,Foster,Sprint,5.214326,29
Laurie,Mccarthy,Verizon,7.717391,67
James,Robertson,Sprint,4.229452,74
Andrew,Mccarthy,Verizon,8.860011,50
Mark,Vasquez,Verizon,9.966605,58
Jerry,Carrillo,Sprint,2.85794,27
Patrick,King,T-Mobile,1.806572,90
Timothy,Brady,Verizon,1.928988,60
Candice,Tran,Sprint,3.148707,55
Jeremiah,Dunn,T-Mobile,5.657126,91
Ashley,Jackson,Verizon,4.982986,96
John,Gomez,Sprint,3.903219,100
Brian,Miller,Sprint,8.997143,99
Elizabeth,Burgess,Sprint,6.699901,42
James,Perez,Sprint,5.823964,73
Andrea,Howard,Sprint,5.698746,76
Cynthia,Allen,T-Mobile,7.630938,31
Tony,Roberson,AT&T,0.847939,96
Kevin,Lee,T-Mobile,8.39715,77
Edward,Crawford,Verizon,9.026755,34
Anthony,Gould,T-Mobile,5.852123,64
Brittney,Hunt,Sprint,8.751005,58
Alyssa,Fleming,AT&T,8.496441,58
Jacob,Sexton,T-Mobile,8.068537,92
Bobby,Smith,T-Mobile,4.813108,23
Reginald,Lawrence,Verizon,5.022451,42
Kyle,Morgan,AT&T,6.007852,46
Jeremy,Rangel,AT&T,1.376334,85
April,Stevens,AT&T,8.365397,79
Justin,Murphy,Sprint,7.503749,84
Joshua,Randolph,AT&T,2.913677,75
Sean,Williams,Sprint,6.488726,47
Melanie,Floyd,Sprint,6.475965,61
Dominique,White,Verizon,5.504476,94
Gregory,Castillo,Verizon,4.719133,30
Eric,Robinson,T-Mobile,1.205025,40
Vickie,Pena,AT&T,8.198839,40
Jose,Ritter,Verizon,3.048046,86
Sherry,Bailey,Sprint,9.509068,22
Curtis,Gill,Verizon,7.483691,94
April,Allen,T-Mobile,5.544522,94
Ashley,Soto,Verizon,1.374048,24
Michael,Mcfarland,Sprint,4.431742,51
Kathleen,Johnson,Sprint,1.431713,69
Jay,Mejia,T-Mobile,8.691858,80
Glenn,Hogan,T-Mobile,9.816983,61
Steven,Short,AT&T,8.197053,22
Wesley,Norris,T-Mobile,1.583729,45
Jennifer,Ruiz,Verizon,7.210122,42
Janice,Snyder,Verizon,1.574474,54
Amy,Perez,T-Mobile,8.197365,20
Sydney,Moore,Sprint,9.30354,21
John,Montgomery,Sprint,8.506924,84
Scott,Carter,Verizon,3.367696,82
Sherri,Hodges,Sprint,1.087786,51
Daniel,Ayers,AT&T,2.240284,51
Alex,Bailey,T-Mobile,8.2347,77
Lauren,Love,T-Mobile,8.147408,48
Mark,Taylor,Sprint,9.193869,48
Travis,Walker,Sprint,9.557805,31
Garrett,Curtis,AT&T,2.016213,68
Mary,Riddle,AT&T,8.662663,77
Cole,Cox,AT&T,4.713378,55
Michael,Juarez,Sprint,2.137193,29
Matthew,Murphy,T-Mobile,5.947477,97
Valerie,Richardson,Verizon,3.119625,49
Kevin,Garrett,T-Mobile,7.477154,95
Daniel,Harrison,Sprint,2.239733,84
Julie,Escobar,AT&T,1.747352,30
Thomas,Frey,AT&T,8.798038,58
Melissa,Lee,T-Mobile,9.541102,67
Rachel,Williams,Sprint,1.163852,37
Mary,Alvarez,Sprint,4.73958,43
Taylor,Rivera,Verizon,2.917904,64
Kyle,Sanchez,AT&T,6.46666,32
Michael,Moore,Verizon,8.30564,25
Ashley,Jones,AT&T,1.772016,25
Anthony,Davis,AT&T,4.366808,49
Christopher,Mendoza,T-Mobile,1.679016,59
John,Davidson,T-Mobile,2.996202,38
Chad,Waters,T-Mobile,8.733899,93
Tina,French,Sprint,2.637572,54
Angela,Duncan,Sprint,8.247208,35
Patricia,Jackson,Verizon,7.530223,87
Stephanie,Jones,Verizon,7.151328,91
Juan,Perez,Verizon,2.93462,41
Melissa,Francis,T-Mobile,9.155825,19
Billy,Sullivan,T-Mobile,3.668555,25
Alex,Franco,T-Mobile,2.242516,41
Theodore,Garcia,T-Mobile,9.091927,50
Amy,Harris,Sprint,3.103753,51
Teresa,Harris,Sprint,9.746851,66
Patricia,Young,AT&T,9.606893,77
Anthony,Lynn,Verizon,4.122727,43
Barbara,Ingram,Verizon,9.954232,82
Stephanie,Fisher,T-Mobile,4.555896,94
Chad,Clark,Verizon,4.517889,55
Christopher,Brown,Sprint,8.884384,18
Kristy,Randall,Verizon,8.029442,72
Kelsey,Ayers,Verizon,9.905607,78
Amy,Pollard,T-Mobile,9.236896,91
David,Morrow,AT&T,7.371564,44
Kayla,Clarke,Verizon,6.895668,60
Ashley,Cook,Sprint,1.65531,70
Paul,Chambers,AT&T,7.659754,75
Adam,Smith,AT&T,0.7346,76
Michelle,Johns,T-Mobile,5.151279,72
Jay,Lam,T-Mobile,3.761537,90
John,Russell,Verizon,1.029801,26
John,Gill,Verizon,8.692175,31
Thomas,Richardson,T-Mobile,7.925442,100
Anne,Jones,T-Mobile,0.742556,95
Brittany,Hoover,AT&T,3.621903,48
Melissa,Smith,AT&T,1.859588,74
Caroline,Taylor,T-Mobile,1.000688,53
Christina,Watkins,Verizon,6.366279,93
Nathan,King,AT&T,6.082681,67
Jared,Myers,AT&T,9.295613,22
Tracy,Johnson,Verizon,7.627932,21
Melanie,Clayton,T-Mobile,9.922042,25
Amanda,Sweeney,AT&T,5.073045,21
Cindy,Chavez,T-Mobile,2.775672,62
Kevin,Taylor,T-Mobile,6.201848,96
Tiffany,Martin,Sprint,6.189961,59
Samuel,Miles,T-Mobile,1.763576,29
Jennifer,Reynolds,T-Mobile,6.597581,76
Darren,Ramos,Verizon,4.151675,40
Patrick,Burgess,AT&T,4.178673,79
Susan,Knight,Verizon,2.417115,43
Bryan,Gonzalez,AT&T,7.87699,63
Robert,Bird,T-Mobile,3.507863,19
Paul,Walton,Verizon,4.350893,24
Damon,Smith,T-Mobile,2.943467,88
Thomas,Baker,AT&T,1.525875,65
Bradley,Cisneros,Sprint,9.451155,89
Bobby,Johnson,AT&T,6.133095,50
David,Gonzales,Verizon,3.848315,78
Karen,Patton,Sprint,3.692807,30
Timothy,Wall,T-Mobile,9.906224,77
Latoya,Patrick,AT&T,6.95433,71
Jacob,Clayton,Sprint,2.604455,21
Christopher,Thomas,AT&T,4.614063,62
Daniel,Soto,Sprint,4.824173,30
Lisa,Harmon,Sprint,8.908451,60
Kathleen,Davis,Sprint,0.919845,90
John,Smith,Verizon,6.666442,50
Kelsey,Johnson,AT&T,0.772079,50
Christopher,Solis,Sprint,8.993326,27
Brandon,Coleman,Verizon,1.121143,80
Gary,Munoz,Verizon,1.920732,21
Pamela,Duncan,Sprint,8.458522,79
Amanda,Carr,Verizon,3.478381,49
Felicia,Spencer,Verizon,8.790958,86
Amanda,Carroll,Verizon,9.310886,100
Joseph,Fernandez,Sprint,2.305085,81
Jeremy,Smith,Verizon,4.442888,67
Joshua,Johnson,Verizon,1.682514,38
Danny,Mcintyre,Sprint,4.972321,98
Christine,Hart,Verizon,5.759533,35
David,Knight,Verizon,5.312932,59
Darrell,Adkins,Verizon,2.646707,43
Brent,Taylor,AT&T,0.784566,27
Kimberly,Hodges,AT&T,4.077364,61
Christopher,Jones,Verizon,9.680299,76
Tina,Johnson,T-Mobile,2.007263,64
Kathleen,Johnson,Sprint,9.041401,18
Daniel,Cook,AT&T,8.358578,96
Jamie,Rodriguez,AT&T,1.614406,78
Sarah,Herrera,Sprint,6.812215,93
Charles,Cook,Sprint,6.792215,87
Stephanie,Spears,Verizon,1.076589,95
Glenn,Douglas,AT&T,8.699358,90
Eileen,Wright,Verizon,8.888719,83
Jeffrey,Taylor,T-Mobile,8.42892,19
Katherine,Berger,Sprint,2.150899,67
Samantha,Watts,Verizon,8.353456,51
Oscar,Hancock,Sprint,7.575392,18
Kevin,Robinson,Verizon,8.593306,82
Randall,Sims,AT&T,9.099491,71
Dawn,Rodriguez,AT&T,6.875934,42
Sabrina,Sampson,Sprint,9.750578,23
Courtney,Hernandez,AT&T,1.017025,43
Rebecca,Brooks,T-Mobile,2.907184,18
Jonathan,Valencia,AT&T,6.178092,37
Dakota,Garcia,Sprint,7.196542,52
Stephen,Goodwin,Sprint,2.778393,73
Cassandra,Hodges,Sprint,1.404383,24
Kevin,Kelly,AT&T,6.626127,29
Crystal,Brewer,AT&T,3.983528,36
Lucas,Pierce,Sprint,3.327893,51
Cynthia,Clark,Verizon,8.890236,85
Victoria,Medina,Verizon,9.690452,72
Antonio,Cain,AT&T,1.215641,91
Michael,Duran,Sprint,5.901719,22
Robin,Kennedy,AT&T,4.194179,84
Robin,Travis,Sprint,0.601917,39
Jay,Lynch,Sprint,6.466928,79
Aaron,Dudley,AT&T,8.048555,96
Nathan,Miller,AT&T,1.062751,44
Mark,Cooper,Verizon,3.45494,79
Donald,Aguirre,Sprint,8.903163,30
Brian,Moore,AT&T,9.394688,57
Alex,Valdez,Verizon,6.917691,40
Jeffrey,Arnold,T-Mobile,8.247248,97
Ralph,Whitaker,T-Mobile,7.335099,78
Joseph,Gonzalez,AT&T,8.765716,66
Maria,Shelton,T-Mobile,4.877705,30
Eric,Perez,T-Mobile,2.160998,64
Tyler,Pruitt,T-Mobile,1.688337,65
Nicholas,Smith,AT&T,8.867232,71
Teresa,Miles,Verizon,9.624682,89
Jeffrey,Casey,Verizon,8.096666,58
Monica,Ruiz,T-Mobile,3.715638,80
Brittney,Barber,AT&T,9.017632,33
Joy,Anderson,T-Mobile,6.671272,65
Robert,Escobar,Sprint,4.156125,56
Deborah,Willis,AT&T,4.066752,77
Wyatt,Kim,Verizon,1.61626,71
Susan,King,Sprint,8.819598,20
Michael,West,Verizon,1.948867,75
James,Howe,T-Mobile,4.181731,38
Carol,Osborne,T-Mobile,6.924763,82
Alexandria,Kelley,T-Mobile,9.632825,59
Patricia,Benson,Verizon,9.136716,33
Christopher,Burke,Verizon,5.964089,47
Tracy,Frank,Sprint,0.71944,42
Jose,Brooks,Sprint,5.090813,40
Jodi,Davis,Sprint,8.011087,69
Thomas,Johnson,T-Mobile,1.206443,73
John,Johnson,Sprint,2.225829,19
Michelle,Medina,T-Mobile,1.479216,88
Robert,Rivera,AT&T,4.219645,84
Misty,Lee,AT&T,7.688705,61
Charles,Conner,T-Mobile,9.119609,43
Megan,Bullock,Verizon,8.782221,61
Kathleen,Rodriguez,Sprint,4.857973,99
Molly,Gray,AT&T,8.403609,24
Lindsey,Bender,Verizon,4.728901,21
Timothy,Figueroa,AT&T,6.345869,83
Julia,Price,AT&T,3.482776,43
Danielle,Mcconnell,T-Mobile,9.5053,85
Lawrence,Gilbert,T-Mobile,4.517912,85
Karen,Gordon,AT&T,6.193394,40
Cory,Perez,Verizon,7.626618,52
Rebekah,Carpenter,AT&T,3.78748,21
Jonathan,Blanchard,T-Mobile,9.090375,51
Amy,White,AT&T,9.636994,50
Jennifer,Aguilar,Verizon,8.002308,62
Scott,Chandler,AT&T,4.112177,80
Russell,Martinez,AT&T,6.378151,93
Chase,Thompson,Verizon,8.332616,98
Emily,Durham,T-Mobile,7.959855,52
Samantha,Wang,AT&T,2.573205,80
Susan,Smith,AT&T,1.275713,87
Dawn,Lopez,T-Mobile,3.878443,27
John,Phillips,T-Mobile,1.503566,49
Derrick,Rivera,T-Mobile,3.819126,61
Tiffany,Hays,AT&T,5.231929,21
James,Moore,T-Mobile,6.643807,76
Laura,Morgan,T-Mobile,3.020241,50
Zachary,Simmons,AT&T,5.347111,33
James,Davila,T-Mobile,3.850876,78
Eric,Gray,Verizon,8.938261,30
Dakota,Flores,AT&T,5.343781,87
Karen,Simon,Verizon,3.720833,75
Cory,Allen,T-Mobile,1.707848,88
Anne,Little,T-Mobile,1.389522,36
Zoe,Sims,AT&T,8.335868,25
Bryan,Phillips,Verizon,9.289324,86
Bryan,Wade,T-Mobile,1.215592,97
Mary,Tanner,Verizon,2.441722,61
Claudia,Fisher,Sprint,3.640752,78
Mary,Padilla,Verizon,8.730341,51
Karen,Fuentes,T-Mobile,1.876011,80
Cynthia,Castillo,Sprint,6.505735,86
Kaitlyn,Thomas,Sprint,4.007082,18
Gina,Espinoza,T-Mobile,0.645445,61
Melissa,Sanders,Sprint,6.383534,55
Martha,Christensen,Verizon,7.165033,95
Debbie,Allen,Sprint,8.481353,28
Gregory,Johnson,T-Mobile,6.722019,21
Carlos,Curry,AT&T,5.37567,65
Jennifer,Miller,Sprint,1.742538,92
William,Hernandez,Sprint,5.550983,37
Kenneth,Simpson,Verizon,4.314885,51
Devon,Perez,Sprint,9.397912,50
Colleen,Kemp,Sprint,6.685916,35
Stephanie,Hanson,Verizon,9.973811,96
Charles,Moore,Sprint,8.011012,70
Peter,Gibson,Sprint,7.194358,39
Benjamin,Burton,Verizon,4.341291,50
Sarah,White,Verizon,8.262325,34
Christopher,Wilson,Sprint,4.294675,76
Seth,Charles,Verizon,3.787609,79
Stephanie,Dudley,AT&T,6.293878,86
Nicholas,Gallegos,AT&T,0.929901,42
Jacqueline,Jones,T-Mobile,9.578874,70
Christopher,Taylor,Verizon,8.538722,61
Douglas,Pratt,Sprint,5.23148,39
Lucas,Mitchell,T-Mobile,0.790534,58
Molly,Moss,Verizon,1.698398,44
Sarah,Barr,AT&T,1.449842,63
Mario,Garcia,Verizon,4.06018,43
Megan,Jones,Sprint,7.181503,19
Margaret,Dyer,AT&T,2.136004,68
David,Hill,Sprint,4.070861,78
Ethan,Mcclain,Verizon,4.274664,43
Megan,Webb,AT&T,5.928183,19
Margaret,Chan,T-Mobile,4.713834,49
Robin,Davis,Verizon,0.694081,82
Nicholas,Johnson,Verizon,8.018816,70
Dustin,Rojas,Verizon,1.11165,24
Monica,Knapp,Sprint,5.979369,40
Toni,Dean,AT&T,8.961363,18
Chelsea,Rowe,Sprint,4.370392,70
Sean,Silva,AT&T,2.803011,75
Justin,Scott,Sprint,6.270579,48
April,Morris,Verizon,8.567904,25
Carrie,Casey,Sprint,8.469029,91
Darren,Jimenez,T-Mobile,1.746259,21
Sandy,Allen,Sprint,2.316028,77
Jennifer,Carr,AT&T,6.90547,21
Jonathon,Simmons,AT&T,0.945767,79
Debbie,Fry,AT&T,0.702704,24
Abigail,Robles,T-Mobile,5.708245,45
Tracey,Ross,T-Mobile,3.873878,42
Jared,Martinez,AT&T,1.75677,25
Kayla,Weaver,T-Mobile,2.27125,47
Daniel,Bernard,T-Mobile,5.885268,45
Joshua,Wilson,T-Mobile,6.815686,44
Aaron,Larson,T-Mobile,4.843286,86
Jeffrey,Williams,AT&T,2.662207,19
Shelby,Russell,T-Mobile,8.148689,28
Lori,Taylor,Sprint,5.372137,77
Jennifer,Harper,Verizon,5.533112,87
Hector,Phillips,AT&T,9.477372,55
Richard,Morrison,T-Mobile,7.063498,93
Julie,Watkins,T-Mobile,6.223003,49
Sarah,Smith,T-Mobile,8.15439,35
Kathleen,Jones,AT&T,3.900995,20
Tiffany,Young,AT&T,7.968698,19
Edwin,Long,Verizon,3.003495,45
Sergio,Harris,T-Mobile,8.725004,58
Sean,Martin,T-Mobile,8.766347,97
Brianna,Reid,Verizon,6.781234,86
Shelby,Phillips,T-Mobile,7.857641,47
Stephanie,Santiago,T-Mobile,5.664466,100
Kaitlyn,Sosa,AT&T,7.119124,83
Frederick,Mcdonald,Verizon,8.05405,76
Scott,Tate,Verizon,1.037466,28
John,Rivera,AT&T,4.248417,58
Kenneth,Pope,AT&T,7.483862,78
Gabrielle,Bautista,Sprint,8.205011,26
Andrew,Henry,Sprint,5.23841,43
Jacob,Lynch,T-Mobile,8.245203,56
Gerald,Oliver,T-Mobile,1.24691,20
Wanda,Brown,Sprint,2.079867,22
Julia,Davis,T-Mobile,1.496878,66
Lauren,Park,Sprint,8.374493,34
Sara,Phillips,AT&T,3.997457,91
Jessica,Barrett,Verizon,8.070698,43
Michael,Gonzalez,T-Mobile,3.835717,22
Becky,Lester,Verizon,2.432396,92
Kayla,Williams,Verizon,9.440542,25
Sarah,Duncan,Verizon,9.22788,33
Robert,Anderson,AT&T,3.11692,25
William,Jones,T-Mobile,5.413028,68
Christina,Miller,Verizon,6.928704,77
Gregory,Flores,Verizon,8.573581,94
Sarah,Johnson,T-Mobile,9.969556,61
Marcia,Chaney,T-Mobile,4.573992,75
Jennifer,Campbell,Verizon,6.788999,80
Aaron,Blackburn,AT&T,7.077096,56
Robin,Castro,T-Mobile,8.918235,48
Kenneth,Coleman,Sprint,2.392496,61
Lisa,Smith,AT&T,4.131455,45
Anita,Banks,Sprint,9.972539,99
Maria,Gray,AT&T,9.740123,46
Theresa,Parsons,Verizon,3.140062,91
Devon,Smith,Verizon,1.840251,22
Dale,Sullivan,Verizon,4.264466,92
Deborah,Vance,Sprint,1.662776,64
Luis,Jones,Verizon,4.602273,57
Deborah,Howe,Sprint,5.291464,55
Adriana,Norman,Sprint,6.471092,57
Amanda,Webster,Verizon,5.997854,50
Gregory,Jackson,Verizon,3.953828,76
Kristen,Acosta,Verizon,6.207349,65
Samantha,Tran,AT&T,2.966777,78
Kevin,Hart,Verizon,7.434677,75
Tony,Thompson,T-Mobile,8.104612,79
Dan,Graves,Verizon,3.311439,53
Robert,Glenn,T-Mobile,3.345594,79
Christopher,Duran,T-Mobile,7.859116,86
Joshua,Brooks,AT&T,2.015514,46
Joshua,Nichols,Verizon,7.851306,97
Nichole,Cox,AT&T,5.619128,84
Sarah,Mercer,Verizon,6.630623,36
Debra,Hunter,Sprint,1.102355,34
Jeffrey,Davis,Sprint,6.89383,51
Jill,Perez,T-Mobile,5.406144,30
Sarah,Medina,T-Mobile,9.231322,91
Thomas,Garcia,Verizon,2.959258,34
Melissa,Jones,AT&T,1.263305,89
Melvin,Harris,T-Mobile,7.064445,49
Nicole,Howell,Sprint,6.704916,74
Jason,Stokes,Verizon,7.677036,73
Anthony,Ramirez,T-Mobile,3.870008,89
Sean,Quinn,T-Mobile,9.553503,85
Jessica,Barajas,T-Mobile,6.524864,30
Cynthia,Lester,Verizon,6.806048,18
Marie,Nelson,Verizon,8.67669,60
Christopher,Lester,Sprint,2.707292,72
Brandon,Morton,Verizon,5.811421,74
Aaron,Mckenzie,Verizon,4.656592,30
Martin,Smith,Verizon,2.018699,46
Jason,Wright,AT&T,3.358235,48
Jenny,Davis,T-Mobile,9.483092,32
Debra,Jones,Verizon,8.432229,56
Nicole,Nichols,Sprint,4.706453,21
Donna,Winters,T-Mobile,7.134072,21
Aaron,Garcia,Sprint,8.750055,53
Victoria,Bauer,AT&T,2.796787,57
Bobby,Taylor,Verizon,6.596961,24
William,Lopez,Sprint,5.08738,52
Matthew,Stewart,T-Mobile,4.082878,60
Nathan,Davis,T-Mobile,1.74612,37
Elizabeth,Dunlap,Verizon,5.824326,98
Dustin,Garcia,Sprint,9.356713,61
Donald,Arroyo,Verizon,9.898517,68
Carl,Phillips,T-Mobile,3.917903,68
Grace,Johnson,Verizon,6.148975,71
Gary,Weiss,Verizon,6.087224,34
Kelly,Santos,Verizon,4.043271,42
Sarah,Hart,AT&T,2.436011,83
Aaron,Bell,Sprint,3.02912,82
Natasha,Smith,AT&T,6.316538,79
Samuel,Baker,AT&T,7.584491,81
Tyler,Wallace,AT&T,2.339307,44
Melissa,Garcia,Verizon,7.783036,20
Alicia,Perez,Verizon,9.849359,48
Christine,Young,AT&T,9.792833,89
Stephen,Singh,Verizon,1.665126,97
Brenda,Taylor,T-Mobile,5.0071,80
Emily,Leach,T-Mobile,8.007482,45
Ronald,Price,AT&T,2.665536,60
Terrance,Avila,T-Mobile,2.293113,64
Breanna,Gaines,AT&T,1.13818,94
Renee,Wilson,Sprint,8.892869,41
Tara,Arellano,Sprint,6.470762,92
Raven,Frazier,Verizon,8.408094,86
Brandon,Floyd,T-Mobile,8.974381,70
Joseph,Owens,Sprint,9.691236,95
Alexander,Hernandez,AT&T,9.54324,47
Joseph,Rivera,T-Mobile,3.05131,19
Rebecca,Williams,T-Mobile,7.392068,49
Mary,Tanner,Sprint,3.022614,69
Eric,Hernandez,Sprint,0.98212,28
Roy,Hudson,T-Mobile,5.902608,47
Timothy,Owen,AT&T,1.895931,55
Traci,Hernandez,Sprint,9.438938,24
Juan,Morgan,Verizon,6.627121,68
Michael,Williams,Verizon,4.280381,53
Kathy,Obrien,AT&T,6.47594,57
Douglas,Bailey,Verizon,5.817631,87
Jill,Stephens,Sprint,2.647646,65
Francisco,Hernandez,Verizon,5.460531,95
Susan,Jones,Verizon,8.490369,51
Robert,Smith,Verizon,5.279552,97
Jamie,Martinez,Verizon,3.542666,50
Pam,Gonzalez,AT&T,2.257766,88
Kevin,Patterson,Verizon,2.131109,46
Christopher,Skinner,T-Mobile,2.286441,64
Ashley,Young,T-Mobile,7.149868,63
Tina,Wright,T-Mobile,8.485827,41
Lisa,Carter,T-Mobile,5.347137,62
Johnny,Velez,Verizon,1.705353,21
Heather,Evans,Verizon,5.111637,61
Savannah,Coleman,Sprint,6.331003,81
Tiffany,Day,Sprint,8.349587,30
Dawn,Schultz,Verizon,1.148312,38
Rhonda,Cruz,Verizon,5.244109,62
Brian,Brady,AT&T,4.91982,22
Elijah,Guerrero,Sprint,1.32176,21
Mary,Ray,Verizon,9.842401,28
Harold,Faulkner,AT&T,7.544297,82
Corey,Stephenson,Sprint,3.061103,73
Brianna,Vasquez,Verizon,1.358451,56
Ian,Smith,Sprint,8.820565,20
Luke,Todd,Verizon,4.874877,97
Jimmy,Eaton,Sprint,8.906273,28
Sharon,Tyler,T-Mobile,5.558279,75
Michael,Barnes,T-Mobile,6.51308,59
Danny,Huang,T-Mobile,3.985886,30
Jonathan,Johnson,Sprint,1.59911,29
Mark,Decker,AT&T,4.267069,65
Daniel,Nichols,T-Mobile,5.704875,99
Michael,Burke,Sprint,5.052926,65
Sarah,Arroyo,T-Mobile,6.443338,76
Angela,Moore,Sprint,3.285707,84
Mary,Weaver,Verizon,5.326415,44
Megan,Hammond,AT&T,7.438738,40
Yesenia,Blackburn,AT&T,8.331597,30
Eric,Larson,Verizon,3.203507,82
Cindy,Vasquez,Verizon,1.421413,49
Daniel,Walters,Verizon,6.076947,98
Angela,Williams,AT&T,5.145082,26
Austin,Green,Verizon,5.614379,100
Jennifer,Mcdonald,AT&T,2.781293,81
Kimberly,Black,Sprint,5.080022,83
Jeffrey,Ramos,Verizon,3.530267,38
Kimberly,Simmons,Sprint,5.378249,36
Paula,Johnson,Sprint,3.278992,30
Charles,Mcknight,T-Mobile,5.432151,57
Tina,Garcia,Sprint,5.375557,79
William,Stephens,AT&T,5.860544,83
Tamara,Hernandez,AT&T,1.52143,86
Ashley,Baird,Verizon,7.637388,93
Jessica,Johnson,Sprint,2.964862,82
Tracy,Gross,AT&T,2.769659,38
Caleb,Hatfield,Verizon,7.08462,42
Nicole,Dennis,T-Mobile,1.756204,88
Connie,Garza,Verizon,0.981481,39
Melissa,Schwartz,T-Mobile,2.770422,84
Johnny,Ramirez,T-Mobile,3.117684,31
Caleb,Roberts,T-Mobile,4.195797,71
Tanya,Hubbard,T-Mobile,8.962878,93
Lisa,Moore,Verizon,5.128955,83
Jose,Williams,AT&T,3.067153,22
Paul,Lozano,Verizon,2.015181,50
Cynthia,Coleman,AT&T,1.396234,74
Christopher,Peterson,T-Mobile,6.422257,55
Lisa,Campbell,Verizon,4.606094,51
Sean,Morgan,Sprint,9.82383,30
Veronica,Jones,Verizon,4.840926,49
Kristin,Mcgrath,Verizon,2.449344,95
Richard,Petty,AT&T,0.715471,28
James,Sexton,Verizon,6.191616,81
Janet,Ellis,AT&T,1.375333,65
Lori,Fox,Verizon,8.565458,49
Michael,Anderson,AT&T,7.813663,90
Juan,Taylor,AT&T,5.049622,45
Stephanie,Arnold,T-Mobile,9.613726,100
Aaron,Martin,Sprint,1.862428,25
Cassidy,Bryant,Sprint,0.842801,35
Christine,Crawford,T-Mobile,2.14906,93
Martin,Garrett,T-Mobile,9.177036,41
Monica,Whitaker,T-Mobile,8.495995,21
Becky,Henderson,AT&T,2.101635,42
Kelly,Andrews,T-Mobile,6.004166,39
Tony,Moran,T-Mobile,5.805204,20
Michael,Simmons,Sprint,2.519377,22
Jordan,Saunders,AT&T,6.716752,65
Kathleen,Anderson,T-Mobile,4.748395,76
Joshua,Fisher,T-Mobile,1.75842,22
Beth,Kelley,T-Mobile,5.271776,56
Amber,Stewart,AT&T,9.364949,72
Courtney,Hughes,Verizon,1.194539,45
Frank,Mitchell,Verizon,7.568557,86
Kevin,Peterson,Sprint,6.654297,83
Ellen,Lopez,Sprint,1.035561,49
Sean,White,AT&T,6.118031,43
Joseph,Owens,Verizon,7.81329,89
Connor,Haynes,AT&T,3.370292,82
Kevin,Petty,Sprint,3.100415,45
Gerald,Smith,Sprint,2.201795,74
Steven,Green,Sprint,6.577886,63
Angela,Long,T-Mobile,6.10677,18
Scott,Sparks,AT&T,4.951891,45
Jennifer,Henry,Sprint,5.092657,45
Emily,Taylor,AT&T,6.953819,100
Joseph,Love,AT&T,1.40342,99
Brian,Bartlett,AT&T,5.203769,68
Harry,Ellis,Verizon,2.655678,54
Cathy,Martinez,AT&T,7.045489,82
Christian,Davis,T-Mobile,2.509494,75
James,Phillips,T-Mobile,8.915022,98
Rose,Smith,Verizon,9.242115,62
Kenneth,Watson,T-Mobile,2.389185,78
Cheryl,Cardenas,Sprint,3.60786,72
Misty,Hicks,Verizon,8.853702,66
Cindy,Scott,Verizon,7.787873,87
Justin,Wright,T-Mobile,3.887239,76
Kyle,Edwards,T-Mobile,7.498278,98
James,Chan,T-Mobile,7.480427,22
Elizabeth,Curtis,T-Mobile,0.619125,43
Patrick,Olsen,Sprint,1.43349,83
Brenda,Nash,AT&T,4.912846,50
Denise,Hurley,AT&T,2.742714,85
Jason,Williams,AT&T,7.4814,86
Maria,Kramer,T-Mobile,6.33393,26
Linda,Johnson,Sprint,1.805557,44
Kim,Barron,Sprint,0.809066,74
Alexandra,Ortiz,AT&T,4.382013,18
Levi,Powers,T-Mobile,5.839574,59
Lauren,Reilly,AT&T,2.509862,29
Amanda,Caldwell,AT&T,6.331359,38
Amy,Patel,Verizon,4.801145,40
Aaron,Gray,Verizon,8.75468,55
Kevin,Tapia,Sprint,1.455115,68
Katherine,Wilson,AT&T,2.72425,53
Jamie,Golden,Sprint,6.496118,46
Samantha,Martin,Verizon,8.99207,95
Nathan,Price,Sprint,8.875267,70
Sarah,Pitts,Verizon,2.067398,21
James,Pope,Verizon,4.92867,76
Michael,Miller,AT&T,3.964399,23
Martin,Campbell,Verizon,9.66348,73
Sheri,Kane,Sprint,9.182064,51
Arthur,Johnson,Verizon,4.635121,85
Jennifer,Navarro,Sprint,1.11757,91
Lauren,Soto,T-Mobile,4.965837,37
David,Gibbs,T-Mobile,1.546239,80
Sara,Hall,Sprint,1.294083,64
Peter,Barnes,Verizon,1.789409,54
Johnny,Morris,T-Mobile,9.099521,20
Paula,Christensen,T-Mobile,3.965415,71
Belinda,Carr,AT&T,4.493747,73
Kathy,Lewis,Sprint,1.823939,88
Jose,Leach,Verizon,6.906416,78
Scott,Cabrera,T-Mobile,6.786941,64
Darlene,Harper,AT&T,3.522302,80
Jacqueline,Anderson,T-Mobile,4.84682,86
William,Mcintyre,AT&T,6.815477,85
Nicole,Smith,T-Mobile,0.85463,85
Lisa,Powell,AT&T,5.678092,61
Colleen,Harrison,T-Mobile,8.430814,21
Anna,Adams,AT&T,5.425119,27
Monica,Deleon,Sprint,4.348065,82
Sierra,Glenn,Verizon,2.017552,36
Daniel,Green,Verizon,4.489539,32
Jonathan,Briggs,Verizon,1.668872,78
Heather,Garcia,AT&T,8.602709,85
Stacy,Wang,T-Mobile,1.007033,22
Steven,Morrison,T-Mobile,8.099746,96
Jennifer,Goodman,AT&T,1.967938,48
Steven,Woodard,AT&T,3.021719,97
Dawn,Jimenez,AT&T,4.084408,32
